symbol_key,open_time_ms,open,high,low,close,volume
USDT-FUTURES:ETHUSDT,1777335000000,2304.53,2305.89,2301.88,2303.05,1700.67
USDT-FUTURES:ETHUSDT,1777335300000,2303.05,2305.43,2300.28,2300.34,1571.6
USDT-FUTURES:ETHUSDT,1777335600000,2300.34,2302.21,2298.71,2299.4,994.85
USDT-FUTURES:ETHUSDT,1777335900000,2299.4,2300.5,2298.39,2299.07,1248.93
USDT-FUTURES:ETHUSDT,1777336200000,2299.07,2301.29,2298.22,2298.75,2091.94
USDT-FUTURES:ETHUSDT,1777336500000,2298.75,2304.82,2298.66,2303.11,1472.98
USDT-FUTURES:ETHUSDT,1777336800000,2303.11,2307.29,2303.07,2305.98,1000.63
USDT-FUTURES:ETHUSDT,1777337100000,2305.98,2311.3,2305.5,2307.7,11590.39
USDT-FUTURES:ETHUSDT,1777337400000,2307.7,2308.29,2304.98,2307.33,1535.06
USDT-FUTURES:ETHUSDT,1777337700000,2307.33,2307.98,2305.5,2305.58,979.36
USDT-FUTURES:ETHUSDT,1777338000000,2305.58,2307.14,2304.45,2306.62,918.67
USDT-FUTURES:ETHUSDT,1777338300000,2306.62,2307.63,2305.45,2306.7,676.29
USDT-FUTURES:ETHUSDT,1777338600000,2306.7,2307.33,2306.16,2306.32,708.17
USDT-FUTURES:ETHUSDT,1777338900000,2306.32,2306.96,2303.27,2303.28,693.8
USDT-FUTURES:ETHUSDT,1777339200000,2303.28,2306.28,2303.26,2305.0,1433.85
USDT-FUTURES:ETHUSDT,1777339500000,2305.0,2305.67,2302.91,2304.05,1163.87
USDT-FUTURES:ETHUSDT,1777339800000,2304.05,2304.05,2298.56,2298.56,3701.59
USDT-FUTURES:ETHUSDT,1777340100000,2298.56,2302.43,2298.53,2301.62,2228.25
USDT-FUTURES:ETHUSDT,1777340400000,2301.62,2301.69,2296.73,2297.86,3091.67
USDT-FUTURES:ETHUSDT,1777340700000,2297.86,2300.63,2296.2,2299.17,2309.13
USDT-FUTURES:ETHUSDT,1777341000000,2299.17,2299.65,2297.49,2299.34,3327.67
USDT-FUTURES:ETHUSDT,1777341300000,2299.34,2299.34,2297.18,2297.68,1446.83
USDT-FUTURES:ETHUSDT,1777341600000,2297.68,2299.79,2295.64,2298.65,1569.03
USDT-FUTURES:ETHUSDT,1777341900000,2298.65,2299.8,2297.24,2297.85,1098.02
USDT-FUTURES:ETHUSDT,1777342200000,2297.85,2298.5,2296.31,2297.42,903.13
USDT-FUTURES:ETHUSDT,1777342500000,2297.42,2299.65,2295.43,2298.84,2418.19
USDT-FUTURES:ETHUSDT,1777342800000,2298.84,2299.21,2296.02,2296.62,1351.67
USDT-FUTURES:ETHUSDT,1777343100000,2296.62,2296.98,2292.0,2292.03,3482.59
USDT-FUTURES:ETHUSDT,1777343400000,2292.03,2293.85,2290.87,2292.0,1397.92
USDT-FUTURES:ETHUSDT,1777343700000,2292.0,2292.0,2280.35,2281.26,9323.1
USDT-FUTURES:ETHUSDT,1777344000000,2281.26,2284.62,2280.39,2280.39,5539.04
USDT-FUTURES:ETHUSDT,1777344300000,2280.39,2283.04,2278.84,2281.99,1975.19
USDT-FUTURES:ETHUSDT,1777344600000,2281.99,2288.21,2281.99,2287.53,2008.99
USDT-FUTURES:ETHUSDT,1777344900000,2287.53,2288.72,2286.19,2287.79,2340.69
USDT-FUTURES:ETHUSDT,1777345200000,2287.79,2288.39,2284.47,2284.68,978.41
USDT-FUTURES:ETHUSDT,1777345500000,2284.68,2286.11,2280.72,2283.62,4300.53
USDT-FUTURES:ETHUSDT,1777345800000,2283.62,2284.5,2283.2,2284.01,1146.05
USDT-FUTURES:ETHUSDT,1777346100000,2284.01,2285.46,2283.3,2283.3,1322.69
USDT-FUTURES:ETHUSDT,1777346400000,2283.3,2284.94,2281.96,2282.27,1339.99
USDT-FUTURES:ETHUSDT,1777346700000,2282.27,2284.5,2282.21,2283.98,1204.49
USDT-FUTURES:ETHUSDT,1777347000000,2283.98,2288.19,2283.51,2287.0,1325.39
USDT-FUTURES:ETHUSDT,1777347300000,2287.0,2287.57,2286.03,2286.56,522.61
USDT-FUTURES:ETHUSDT,1777347600000,2286.56,2286.64,2284.57,2285.45,678.83
USDT-FUTURES:ETHUSDT,1777347900000,2285.45,2288.03,2284.67,2287.99,1692.91
USDT-FUTURES:ETHUSDT,1777348200000,2287.99,2288.35,2286.57,2287.91,666.4
USDT-FUTURES:ETHUSDT,1777348500000,2287.91,2289.95,2287.91,2289.65,1093.18
USDT-FUTURES:ETHUSDT,1777348800000,2289.65,2289.77,2287.46,2287.81,1989.84
USDT-FUTURES:ETHUSDT,1777349100000,2287.81,2289.25,2287.47,2288.77,403.93
USDT-FUTURES:ETHUSDT,1777349400000,2288.77,2291.64,2288.58,2291.2,1531.57
USDT-FUTURES:ETHUSDT,1777349700000,2291.2,2293.6,2287.53,2287.53,2366.86
USDT-FUTURES:ETHUSDT,1777350000000,2287.53,2288.38,2283.66,2284.71,2159.12
USDT-FUTURES:ETHUSDT,1777350300000,2284.71,2285.53,2282.01,2285.18,1652.4
USDT-FUTURES:ETHUSDT,1777350600000,2285.18,2286.89,2284.59,2285.66,893.73
USDT-FUTURES:ETHUSDT,1777350900000,2285.66,2285.66,2282.21,2283.86,835.81
USDT-FUTURES:ETHUSDT,1777351200000,2283.86,2290.99,2283.85,2287.59,4142.07
USDT-FUTURES:ETHUSDT,1777351500000,2287.59,2289.99,2287.59,2289.99,793.95
USDT-FUTURES:ETHUSDT,1777351800000,2289.99,2290.0,2288.75,2288.76,380.38
USDT-FUTURES:ETHUSDT,1777352100000,2288.76,2288.83,2287.5,2287.72,232.38
USDT-FUTURES:ETHUSDT,1777352400000,2287.72,2291.47,2287.72,2291.47,2057.85
USDT-FUTURES:ETHUSDT,1777352700000,2291.47,2293.5,2289.58,2289.68,2220.88
USDT-FUTURES:ETHUSDT,1777353000000,2289.68,2289.68,2287.68,2288.82,1938.75
USDT-FUTURES:ETHUSDT,1777353300000,2288.82,2288.82,2286.72,2288.66,553.51
USDT-FUTURES:ETHUSDT,1777353600000,2288.66,2289.99,2287.91,2289.99,575.04
USDT-FUTURES:ETHUSDT,1777353900000,2289.99,2296.41,2289.68,2293.43,3022.9
USDT-FUTURES:ETHUSDT,1777354200000,2293.43,2294.0,2292.13,2292.33,879.14
USDT-FUTURES:ETHUSDT,1777354500000,2292.33,2292.33,2287.57,2287.6,1545.81
USDT-FUTURES:ETHUSDT,1777354800000,2287.6,2288.09,2285.32,2287.31,1752.17
USDT-FUTURES:ETHUSDT,1777355100000,2287.31,2288.99,2287.01,2288.52,625.58
USDT-FUTURES:ETHUSDT,1777355400000,2288.52,2289.75,2287.7,2287.97,914.87
