symbol_key,open_time_ms,open,high,low,close,volume
USDT-FUTURES:BTCUSDT,1777176600000,77402.0,77456.7,77394.2,77432.7,41.0544
USDT-FUTURES:BTCUSDT,1777176900000,77432.7,77450.0,77423.0,77442.9,14.3706
USDT-FUTURES:BTCUSDT,1777177200000,77442.9,77459.6,77438.3,77459.5,29.2584
USDT-FUTURES:BTCUSDT,1777177500000,77459.5,77459.5,77428.5,77431.2,7.9641
USDT-FUTURES:BTCUSDT,1777177800000,77431.2,77431.3,77383.7,77399.4,14.4447
USDT-FUTURES:BTCUSDT,1777178100000,77399.4,77426.4,77399.3,77415.6,7.84
USDT-FUTURES:BTCUSDT,1777178400000,77415.6,77485.1,77415.5,77471.5,29.3324
USDT-FUTURES:BTCUSDT,1777178700000,77471.5,77769.9,77471.5,77696.3,677.1017
USDT-FUTURES:BTCUSDT,1777179000000,77696.3,77778.9,77647.8,77752.2,199.9921
USDT-FUTURES:BTCUSDT,1777179300000,77752.2,77752.4,77702.3,77724.8,93.2241
USDT-FUTURES:BTCUSDT,1777179600000,77724.8,77732.0,77672.0,77683.8,65.0599
USDT-FUTURES:BTCUSDT,1777179900000,77683.8,77799.4,77680.1,77753.1,76.6353
USDT-FUTURES:BTCUSDT,1777180200000,77753.1,78113.3,77752.0,78088.9,771.2818
USDT-FUTURES:BTCUSDT,1777180500000,78088.9,78123.0,77980.2,78089.5,623.376
USDT-FUTURES:BTCUSDT,1777180800000,78089.5,78113.0,77989.5,78004.3,139.4148
USDT-FUTURES:BTCUSDT,1777181100000,78004.3,78157.1,77990.6,78054.1,272.5813
USDT-FUTURES:BTCUSDT,1777181400000,78054.1,78149.0,78000.2,78038.2,113.1848
USDT-FUTURES:BTCUSDT,1777181700000,78038.2,78039.5,77980.0,78015.8,95.2411
USDT-FUTURES:BTCUSDT,1777182000000,78015.8,78028.8,77990.8,78001.0,30.8232
USDT-FUTURES:BTCUSDT,1777182300000,78001.0,78018.3,77945.6,78003.6,98.4948
USDT-FUTURES:BTCUSDT,1777182600000,78003.6,78003.6,77957.0,77963.8,103.5019
USDT-FUTURES:BTCUSDT,1777182900000,77963.8,77963.9,77932.8,77935.6,71.2946
USDT-FUTURES:BTCUSDT,1777183200000,77935.6,77999.0,77935.6,77999.0,37.2711
USDT-FUTURES:BTCUSDT,1777183500000,77999.0,77999.0,77950.0,77950.0,45.6867
USDT-FUTURES:BTCUSDT,1777183800000,77950.0,77989.5,77950.0,77967.5,42.1532
USDT-FUTURES:BTCUSDT,1777184100000,77967.5,77976.6,77880.9,77888.0,124.44
USDT-FUTURES:BTCUSDT,1777184400000,77888.0,77916.3,77873.1,77885.0,145.3228
USDT-FUTURES:BTCUSDT,1777184700000,77885.0,77942.7,77884.9,77905.4,36.5681
USDT-FUTURES:BTCUSDT,1777185000000,77905.4,77920.7,77887.8,77898.5,19.8981
USDT-FUTURES:BTCUSDT,1777185300000,77898.5,77942.5,77880.2,77942.5,25.5123
USDT-FUTURES:BTCUSDT,1777185600000,77942.5,78000.0,77942.4,77969.9,55.5972
USDT-FUTURES:BTCUSDT,1777185900000,77969.9,77972.2,77885.0,77885.0,99.3259
USDT-FUTURES:BTCUSDT,1777186200000,77885.0,77950.0,77856.1,77925.2,55.5191
USDT-FUTURES:BTCUSDT,1777186500000,77925.2,77971.5,77915.7,77961.0,30.4295
USDT-FUTURES:BTCUSDT,1777186800000,77961.0,77980.0,77952.0,77952.0,46.8003
USDT-FUTURES:BTCUSDT,1777187100000,77952.0,77974.6,77941.7,77941.8,18.2681
USDT-FUTURES:BTCUSDT,1777187400000,77941.8,77970.9,77941.7,77960.0,65.2376
USDT-FUTURES:BTCUSDT,1777187700000,77960.0,77988.0,77941.6,77959.9,61.6766
USDT-FUTURES:BTCUSDT,1777188000000,77959.9,77993.1,77959.9,77971.6,29.1483
USDT-FUTURES:BTCUSDT,1777188300000,77971.6,77971.6,77947.3,77953.0,12.714
USDT-FUTURES:BTCUSDT,1777188600000,77953.0,77954.0,77921.0,77933.0,40.3345
USDT-FUTURES:BTCUSDT,1777188900000,77933.0,77938.2,77917.0,77928.0,17.4215
USDT-FUTURES:BTCUSDT,1777189200000,77928.0,77938.2,77925.0,77931.1,7.5503
USDT-FUTURES:BTCUSDT,1777189500000,77931.1,77948.9,77931.1,77948.9,10.8215
USDT-FUTURES:BTCUSDT,1777189800000,77948.9,78031.5,77948.8,78010.1,86.6669
USDT-FUTURES:BTCUSDT,1777190100000,78010.1,78080.0,78010.1,78054.9,88.7299
USDT-FUTURES:BTCUSDT,1777190400000,78054.9,78077.3,78026.3,78076.7,189.8019
USDT-FUTURES:BTCUSDT,1777190700000,78076.7,78091.5,78016.1,78034.9,113.9003
USDT-FUTURES:BTCUSDT,1777191000000,78034.9,78034.9,77998.2,78033.3,52.6047
USDT-FUTURES:BTCUSDT,1777191300000,78033.3,78033.4,77993.7,77993.7,57.1861
USDT-FUTURES:BTCUSDT,1777191600000,77993.7,78000.1,77980.0,77996.1,66.2305
USDT-FUTURES:BTCUSDT,1777191900000,77996.1,78048.0,77996.1,78038.9,18.6615
USDT-FUTURES:BTCUSDT,1777192200000,78038.9,78085.5,78014.7,78085.5,113.4981
USDT-FUTURES:BTCUSDT,1777192500000,78085.5,78183.6,78085.4,78095.9,197.4615
USDT-FUTURES:BTCUSDT,1777192800000,78095.9,78107.6,77975.9,77998.3,229.9388
USDT-FUTURES:BTCUSDT,1777193100000,77998.3,78007.6,77981.0,77986.1,71.7011
USDT-FUTURES:BTCUSDT,1777193400000,77986.1,78008.3,77972.7,78008.2,54.1402
USDT-FUTURES:BTCUSDT,1777193700000,78008.2,78009.9,77981.0,77983.4,29.0111
USDT-FUTURES:BTCUSDT,1777194000000,77983.4,77983.4,77931.1,77950.2,70.4143
USDT-FUTURES:BTCUSDT,1777194300000,77950.2,77969.7,77927.0,77938.7,96.7237
USDT-FUTURES:BTCUSDT,1777194600000,77938.7,77972.3,77933.1,77972.2,72.176
USDT-FUTURES:BTCUSDT,1777194900000,77972.2,77976.8,77939.0,77941.8,34.8026
USDT-FUTURES:BTCUSDT,1777195200000,77941.8,77978.3,77941.7,77978.3,18.7533
USDT-FUTURES:BTCUSDT,1777195500000,77978.3,78011.4,77961.1,77966.1,26.1724
USDT-FUTURES:BTCUSDT,1777195800000,77966.1,77966.1,77917.1,77925.1,49.8233
USDT-FUTURES:BTCUSDT,1777196100000,77925.1,77930.0,77894.0,77908.7,105.4802
USDT-FUTURES:BTCUSDT,1777196400000,77908.7,77939.5,77879.1,77926.8,30.1298
USDT-FUTURES:BTCUSDT,1777196700000,77926.8,77926.9,77900.0,77923.0,30.755
USDT-FUTURES:BTCUSDT,1777197000000,77923.0,77960.0,77923.0,77949.0,20.7837
USDT-FUTURES:BTCUSDT,1777197300000,77949.0,77964.5,77948.9,77964.4,13.4992
USDT-FUTURES:BTCUSDT,1777197600000,77964.4,77964.4,77904.7,77923.0,101.7092
USDT-FUTURES:BTCUSDT,1777197900000,77923.0,78007.8,77923.0,77986.0,123.0234
USDT-FUTURES:BTCUSDT,1777198200000,77986.0,78006.1,77977.7,77987.4,34.4843
USDT-FUTURES:BTCUSDT,1777198500000,77987.4,78003.6,77970.0,77984.1,30.2184
USDT-FUTURES:BTCUSDT,1777198800000,77984.1,77989.6,77971.0,77971.1,34.2205
USDT-FUTURES:BTCUSDT,1777199100000,77971.1,77987.4,77958.8,77966.0,16.3031
USDT-FUTURES:BTCUSDT,1777199400000,77966.0,77967.6,77951.0,77967.5,12.7332
USDT-FUTURES:BTCUSDT,1777199700000,77967.5,77972.6,77953.5,77953.5,6.692
USDT-FUTURES:BTCUSDT,1777200000000,77953.5,77970.5,77924.0,77940.0,29.0205
USDT-FUTURES:BTCUSDT,1777200300000,77940.0,77961.7,77930.2,77931.2,53.8816
USDT-FUTURES:BTCUSDT,1777200600000,77931.2,77942.0,77915.0,77938.1,17.954
USDT-FUTURES:BTCUSDT,1777200900000,77938.1,77956.2,77936.1,77956.2,13.2674
USDT-FUTURES:BTCUSDT,1777201200000,77956.2,78029.6,77956.1,77979.6,45.5134
USDT-FUTURES:BTCUSDT,1777201500000,77979.6,78020.1,77979.5,78006.3,17.0612
USDT-FUTURES:BTCUSDT,1777201800000,78006.3,78048.2,78000.0,78000.0,69.5591
USDT-FUTURES:BTCUSDT,1777202100000,78000.0,78004.4,77989.6,78001.3,14.4106
USDT-FUTURES:BTCUSDT,1777202400000,78001.3,78066.7,78001.2,78066.7,41.2333
USDT-FUTURES:BTCUSDT,1777202700000,78066.7,78107.5,78055.0,78079.9,90.5586
USDT-FUTURES:BTCUSDT,1777203000000,78079.9,78095.6,78026.8,78049.4,100.3837
USDT-FUTURES:BTCUSDT,1777203300000,78049.4,78049.5,78019.0,78019.9,31.4462
USDT-FUTURES:BTCUSDT,1777203600000,78019.9,78039.3,78019.9,78027.5,13.8212
USDT-FUTURES:BTCUSDT,1777203900000,78027.5,78042.8,78000.0,78042.8,26.3262
USDT-FUTURES:BTCUSDT,1777204200000,78042.8,78077.3,78042.8,78058.1,28.6163
USDT-FUTURES:BTCUSDT,1777204500000,78058.1,78081.6,78043.1,78043.1,13.7436
USDT-FUTURES:BTCUSDT,1777204800000,78043.1,78057.3,78009.1,78009.1,20.9931
USDT-FUTURES:BTCUSDT,1777205100000,78009.1,78025.0,77991.2,77996.2,39.8756
USDT-FUTURES:BTCUSDT,1777205400000,77996.2,77996.3,77926.0,77930.0,48.1608
USDT-FUTURES:BTCUSDT,1777205700000,77930.0,77942.9,77917.6,77939.8,38.9107
USDT-FUTURES:BTCUSDT,1777206000000,77939.8,77973.9,77937.9,77949.0,35.4666
USDT-FUTURES:BTCUSDT,1777206300000,77949.0,77965.9,77913.3,77930.4,35.9038
USDT-FUTURES:BTCUSDT,1777206600000,77930.4,77937.9,77918.4,77931.4,34.4385
USDT-FUTURES:BTCUSDT,1777206900000,77931.4,77944.3,77930.0,77944.2,11.5659
USDT-FUTURES:BTCUSDT,1777207200000,77944.2,77944.2,77902.0,77902.0,84.9324
USDT-FUTURES:BTCUSDT,1777207500000,77902.0,77902.1,77722.6,77793.5,417.7929
USDT-FUTURES:BTCUSDT,1777207800000,77793.5,77838.8,77793.1,77797.0,77.3072
USDT-FUTURES:BTCUSDT,1777208100000,77797.0,77816.5,77761.0,77786.1,62.7967
USDT-FUTURES:BTCUSDT,1777208400000,77786.1,77806.4,77746.8,77797.6,49.3222
USDT-FUTURES:BTCUSDT,1777208700000,77797.6,77857.0,77769.2,77849.7,78.7219
USDT-FUTURES:BTCUSDT,1777209000000,77849.7,77888.5,77841.0,77858.0,103.8732
USDT-FUTURES:BTCUSDT,1777209300000,77858.0,77895.0,77813.1,77844.1,37.5281
USDT-FUTURES:BTCUSDT,1777209600000,77844.1,77849.0,77801.6,77801.6,42.3917
USDT-FUTURES:BTCUSDT,1777209900000,77801.6,77833.8,77764.5,77829.3,40.5835
USDT-FUTURES:BTCUSDT,1777210200000,77829.3,77923.0,77829.3,77918.2,240.9825
USDT-FUTURES:BTCUSDT,1777210500000,77918.2,77930.0,77877.3,77930.0,89.6081
